league_id,season,team_id,team_name,player_id,player_name,matches_played,minutes,goals,assists,shots_total,shots_on,goal_contributions,goals_per_90
140,2024,534,Las Palmas,44811,Scott McKenna,5,368.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,46854,Viti Rozada,5,109.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,47004,Fabio González,3,45.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,534,Las Palmas,47111,Benito Ramírez,5,54.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,534,Las Palmas,47393,Marc Cardona,5,24.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,534,Las Palmas,47464,José Campaña,5,190.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,122230,Manuel Fuster,5,88.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,534,Las Palmas,129791,Fábio Silva,1,27.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,534,Las Palmas,131535,Alex Suárez,5,380.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,162026,Marvin Park,5,366.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,162475,Mika Mármol,5,450.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,534,Las Palmas,182694,Iván Gil,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,308678,Dário Essugo,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,431890,Juanma Herzog,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,440748,Alvaro Killane,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,453885,Aboubacar Bassinga,3,11.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,481993,Valentín Pezzolesi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,534,Las Palmas,486068,Víctor Puig,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,48,Saúl Ñíguez,2,179.0,0.0,0.0,5.0,2.0,0.0,0.0
140,2024,536,Sevilla,433,Marcão,5,203.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,957,Djibril Sow,5,296.0,0.0,0.0,3.0,2.0,0.0,0.0
140,2024,536,Sevilla,1427,Albert Sambi Lokonga,3,153.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,536,Sevilla,1489,Nemanja Gudelj,5,250.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,536,Sevilla,2468,Gonzalo Montiel,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,2778,Kelechi Iheanacho,4,75.0,0.0,0.0,2.0,2.0,0.0,0.0
140,2024,536,Sevilla,19172,Ørjan Nyland,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,21004,Lucien Agoumé,5,277.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,39121,Chidera Ejuke,5,265.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,536,Sevilla,47016,Álvaro Fernández,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,119235,Pedro Ortiz,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,133110,Tanguy Nianzou,5,180.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,536,Sevilla,162126,Peque Fernández,5,116.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,174918,Loïc Badé,4,270.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,536,Sevilla,195923,José Ángel Carmona,5,442.0,0.0,0.0,5.0,2.0,0.0,0.0
140,2024,536,Sevilla,297311,Kike Salas,5,102.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,536,Sevilla,308346,Alberto Flores,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,319572,Valentín Barco,2,100.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,536,Sevilla,331330,Matías Árbol,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,335034,Pablo Rivera,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,340152,Stanis Idumbo Muzambo,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,536,Sevilla,360411,Alberto Collado,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,403,Matija Nastasić,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,1708,Dani Raba,5,134.0,0.0,0.0,3.0,2.0,0.0,0.0
140,2024,537,Leganes,1826,Sébastien Haller,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,2036,Juan Soriano,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,2060,Munir El Haddadi,4,64.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,2433,Renato Tapia,5,115.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,537,Leganes,2575,Jackson Porozo,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,2813,Marko Dmitrović,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,5974,Julián Chicco,5,112.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,21701,Valentin Rosier,5,393.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,47080,Jorge Sáenz,4,225.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,47321,Roberto López,5,26.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,537,Leganes,47361,Darko Brašanac,5,354.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,537,Leganes,47494,Miguel de la Fuente,5,283.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,537,Leganes,123047,Sergio González,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,131492,Aritz Arambarri,3,178.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,162122,Adrià Altimira,4,115.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,184481,Diego Garcia,5,100.0,0.0,0.0,4.0,2.0,0.0,0.0
140,2024,537,Leganes,302051,Seydouba Cisse,5,283.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,313196,Joao Urbáez,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,327495,Alvin,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,337955,Lalo Aguilar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,385389,Alex Gil,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,537,Leganes,388032,Carlos Guirao,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,570,Franco Cervi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,1364,Jailson,5,390.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,538,Celta Vigo,1926,Joseph Aidoo,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,2278,Marcos Alonso,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,18835,Vicente Guaita,4,90.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,18896,Javier Manquillo,4,115.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,22235,Jonathan Bamba,5,160.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,538,Celta Vigo,47427,Iván Villar,5,360.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,119213,Alfon González,4,111.0,0.0,0.0,5.0,3.0,0.0,0.0
140,2024,538,Celta Vigo,157988,Sergio Carreira,5,103.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,162123,Ilaix Moriba,5,159.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,182730,Marc Vidal,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,286559,Carlos Domínguez,4,225.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,286795,César Fernández,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,286796,Damián Rodríguez,5,336.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,304383,Tadeo Allende,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,313651,Hugo Sotelo,5,83.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,538,Celta Vigo,384135,Javi Rodríguez,5,299.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,540,Espanyol,1234,Alex Král,5,393.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,540,Espanyol,2042,Sergi Gómez,5,140.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,540,Espanyol,8683,Irvin Cardona,4,178.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,540,Espanyol,30924,Marash Kumbulla,4,335.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,46764,Brian Oliván,5,105.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,46775,Salvi Sánchez,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,47195,Álvaro Aguado,5,218.0,0.0,0.0,4.0,0.0,0.0,0.0
140,2024,540,Espanyol,47249,Leandro Cabrera,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,47352,Fernando Pacheco,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,47398,Pere Milla,5,69.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,47478,Fernando Calero,4,179.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,67940,José Gragera,5,304.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,127426,Pol Lozano,5,81.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,161894,Naci Ünüvar,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,182718,Joan García,5,450.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,540,Espanyol,182735,Angel Fortuno,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,286601,Omar El Hilali,5,447.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,297742,Antoniu Roca,5,36.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,355327,Jose Luis Catala,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,419912,Omar Sadik,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,540,Espanyol,438284,Rafael Bauza,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,653,Ferland Mendy,4,290.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,730,Thibaut Courtois,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,733,Daniel Carvajal,5,371.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,541,Real Madrid,736,Fran García,5,160.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,541,Real Madrid,741,Jesús Vallejo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,748,Dani Ceballos,4,77.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,754,Luka Modrić,5,215.0,0.0,0.0,3.0,2.0,0.0,0.0
140,2024,541,Real Madrid,757,Lucas Vázquez,5,99.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,1271,Aurélien Tchouaméni,4,333.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,541,Real Madrid,2285,Antonio Rüdiger,5,450.0,0.0,0.0,4.0,2.0,0.0,0.0
140,2024,541,Real Madrid,47400,Andriy Lunin,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,129718,Jude Bellingham,1,88.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,291964,Arda Güler,5,181.0,0.0,0.0,3.0,3.0,0.0,0.0
140,2024,541,Real Madrid,386305,Jacobo Naveros,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,386872,Sergio Mestre,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,388871,Chema Andrés,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,541,Real Madrid,396475,Fran Gonzalez,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,6085,Carlos Benavídez,5,68.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,542,Alaves,40419,Aleksandar Sedlar,4,266.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,542,Alaves,46813,Abdelkabir Abqar,5,424.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,542,Alaves,46933,Luis Rioja,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,47309,Ander Guevara,5,293.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,542,Alaves,47353,Antonio Sivera,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,64309,Manuel Sánchez,4,297.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,70476,Moussa Diarra,5,155.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,104821,Jon Guridi,5,317.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,542,Alaves,122471,Jesús Owono,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,162170,Hugo Novoa Ramos,4,130.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,542,Alaves,163060,Adrián Rodríguez,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,183751,Abderrahman Rebbach,4,70.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,263812,Luka Romero,5,95.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,542,Alaves,295383,Adrián,5,90.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,542,Alaves,311773,Santiago Mouriño,3,26.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,542,Alaves,313562,Eneko Ortiz,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,324750,Carlos Martín,4,55.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,384273,Julen Lartitegi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,542,Alaves,390742,Joaquin Panichelli,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,1264,Youssouf Sabaly,4,332.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,543,Real Betis,1578,Giovani Lo Celso,1,29.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,1580,William Carvalho,4,250.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,543,Real Betis,1631,Ricardo Rodríguez,4,45.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,1697,Pablo Fornals,4,305.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,543,Real Betis,18812,Adrián,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,20600,Romain Perraud,4,315.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,543,Real Betis,46672,Rui Silva,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,47119,Aitor Ruibal,4,201.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,543,Real Betis,47302,Diego Llorente,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,47320,Juanmi,3,136.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,543,Real Betis,47341,Marc Roca,4,347.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,543,Real Betis,47579,Chimy Ávila,4,108.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,543,Real Betis,128985,Iker Losada,4,14.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,133185,Johnny,4,46.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,543,Real Betis,179996,Francisco Vieites,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,185477,Rodri Sánchez,3,117.0,0.0,0.0,2.0,2.0,0.0,0.0
140,2024,543,Real Betis,195100,Natan,3,189.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,543,Real Betis,270973,Lucas Alcazar,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,270973,Lucas Alcázar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,286084,Sergi Altimira,4,77.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,543,Real Betis,400948,Assane Diao,4,80.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,543,Real Betis,443162,Jesus Rodriguez,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,543,Real Betis,456619,Manu González,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,143,Carles Aleñá,4,167.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,546,Getafe,2039,Juan Berrocal,3,89.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,6168,Omar Alderete,3,270.0,0.0,0.0,4.0,1.0,0.0,0.0
140,2024,546,Getafe,18867,Diego Rico,4,354.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,546,Getafe,46795,Domingos Duarte,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,47247,David Soria,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,47250,Djené,4,360.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,546,Getafe,47258,Mauro Arambarri,4,143.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,546,Getafe,47306,Álex Sola,4,310.0,0.0,0.0,4.0,0.0,0.0,0.0
140,2024,546,Getafe,66491,Jiří Letáček,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,67955,Carles Pérez,4,264.0,0.0,0.0,4.0,0.0,0.0,0.0
140,2024,546,Getafe,68483,Bertuğ Özgür Yıldırım,2,168.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,546,Getafe,119742,Juan Iglesias,4,360.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,546,Getafe,270516,Peter González,4,91.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,546,Getafe,293297,John Finn,2,22.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,309364,Coba Gomes Da Costa,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,325415,Nabil Aberdin,3,224.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,546,Getafe,333373,Gorka Rivera,2,19.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,352859,Guillem Trilla,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,364415,Yellu Santiago,4,63.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,546,Getafe,465838,Alberto Risco,4,36.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,546,Getafe,482071,Diego Ferrer,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,83,Arnaut Danjuma,2,100.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,547,Girona,158,Paulo Gazzaniga,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,531,Daley Blind,5,450.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,547,Girona,1557,Pau López,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,18949,Oriol Romeu,4,241.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,47153,Juan Carlos,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,47334,David López,5,450.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,547,Girona,47492,Toni Villa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,47511,Juanpe,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,66407,Ladislav Krejčí,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,109564,Bojan Miovski,4,95.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,547,Girona,162434,Alejandro Francés,5,264.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,281795,Yáser Asprilla,3,84.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,547,Girona,283668,Arnau Martínez,5,201.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,306727,Jhon Solís,5,190.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,333447,Raúl Martínez,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,547,Girona,339105,Joel Roca,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,737,Álvaro Odriozola,2,30.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,7332,Luka Sučić,5,182.0,0.0,0.0,4.0,1.0,0.0,0.0
140,2024,548,Real Sociedad,21694,Nayef Aguerd,2,165.0,0.0,0.0,2.0,1.0,0.0,0.0
140,2024,548,Real Sociedad,31406,Umar Sadiq,6,176.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,37938,Sheraldo Becker,6,347.0,0.0,0.0,5.0,3.0,0.0,0.0
140,2024,548,Real Sociedad,47269,Álex Remiro,6,540.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,47298,Aritz Elustondo,4,240.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,47303,Aihen Muñoz,6,126.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,47314,Igor Zubeldia,4,306.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,47317,Ander Barrenetxea,4,189.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,548,Real Sociedad,47323,Mikel Oyarzabal,5,239.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,61774,Orri Steinn Óskarsson,3,81.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,182546,Jon Pacheco,6,330.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,182603,Jon Ander Olasagasti,6,33.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,182636,Javi López,5,379.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,183699,Urko González,3,45.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,183744,Beñat Turrientes,6,310.0,0.0,0.0,3.0,1.0,0.0,0.0
140,2024,548,Real Sociedad,189831,Egoitz Arana,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,189832,Unai Marrero,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,199044,Jon Aramburu,6,180.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,287652,Jon Magunazelaia,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,290106,Pablo Marín,6,51.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,337843,Aitor Fraga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,548,Real Sociedad,405073,Jon Martin,6,90.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,720,Valladolid,740,Javi Sánchez,4,242.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,2459,Darwin Machís,5,58.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,720,Valladolid,8518,Mamadou Sylla,5,171.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,720,Valladolid,14341,Stanko Jurić,5,305.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,18902,Kenedy,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,41320,André Ferreira,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,46919,César de la Hoz,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,46979,Iván Sánchez,5,245.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,47078,Luis Pérez,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,48372,Eray Cömert,5,326.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,720,Valladolid,56283,Lucas Rosa,5,450.0,0.0,0.0,1.0,0.0,0.0,0.0
140,2024,720,Valladolid,72048,Cenk Özkaçar,2,92.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,107153,Kike Pérez,5,362.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,720,Valladolid,122233,Marcos André,5,136.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,162028,Juanmi Latasa,3,152.0,0.0,0.0,3.0,0.0,0.0,0.0
140,2024,720,Valladolid,169295,Karl Hein,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,181463,Víctor Meseguer,5,155.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,720,Valladolid,279822,Flavien Boyomo,3,270.0,0.0,0.0,2.0,0.0,0.0,0.0
140,2024,720,Valladolid,292219,Stipe Biuk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,298064,David Torres,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,329725,Arnau Rafús,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,331004,Ivan Cantalejo,5,87.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,332304,Raúl Chasco,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,720,Valladolid,343205,Mario Martin,4,128.0,0.0,0.0,1.0,1.0,0.0,0.0
140,2024,720,Valladolid,361386,Koke,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2024,727,Osasuna,1825,Lucas Torró,5,445.0,0.0,0.0,1.0,0.0,0.0,0.0
