fixture_id,team_id,team_name,formation,coach_id,coach_name,player_id,player_name,player_number,player_pos,player_grid,is_starter,ingestion_date,source_file
1208525,542,Alaves,4-4-2,45,Luis García,162686,Antonio Blanco,8,M,3:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,51241,T. Conechny,10,M,3:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,46740,Stoichkov,19,F,4:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,47396,Kike García,17,F,4:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,324750,Carlos Martín,15,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,47181,Toni Martínez,11,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,47309,Ander Guevara,6,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,263812,L. Romero,20,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,162170,Hugo Novoa,16,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,183751,A. Rebbach,21,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,6085,C. Benavídez,23,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,122471,Jesús Owono,13,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,311773,S. Mouriño,12,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,295383,Adrián Pica,36,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,104853,Asier Villalibre,9,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,542,Alaves,4-4-2,45,Luis García,70476,M. Diarra,22,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,124,J. Cillessen,1,G,1:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,46854,Viti Rozada,18,D,2:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,131535,Álex Suárez,4,D,2:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,44811,S. McKenna,15,D,2:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,162475,Mika Mármol,3,D,2:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,2671,Jaime Mata,17,M,3:5,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,46860,Javi Muñoz,5,M,3:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,47464,José Campaña,8,M,3:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,70315,Kirian Rodríguez,20,M,3:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,122230,Manu Fuster,14,M,3:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,19337,O. McBurnie,16,F,4:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,182519,Alberto Moleiro,10,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,47324,Sandro Ramírez,19,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,162026,Marvin Park,2,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,21709,E. Loiodice,12,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,47393,Marc Cardona,9,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,47111,Benito Ramírez,11,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,47004,Fabio González,6,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,431890,Juanma Herzog,28,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,440748,Álvaro Killane,30,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,47052,Álex Muñoz,23,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,182694,Iván Gil,21,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208525,534,Las Palmas,4-5-1,49,Luis Carrión,486068,Víctor Puig,31,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208525_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,2036,Juan Soriano,1,G,1:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,162122,Adrià Alti,2,D,2:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,47080,Jorge Sáenz,3,D,2:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,123047,Sergio González,6,D,2:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,46849,Javi Hernández,20,D,2:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,2433,R. Tapia,5,M,3:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,47361,D. Brašanac,14,M,3:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,1708,Dani Raba,10,M,4:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,47416,Óscar Rodríguez,7,M,4:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,2060,M. El Haddadi,23,M,4:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,184481,Diego García,19,F,5:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,185202,Juan Cruz,11,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,129657,Enric Franquesa,15,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,41976,Y. Neyou,17,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,21701,V. Rosier,12,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,302051,S. Cissé,8,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,47494,Miguel de la Fuente,9,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,2575,J. Porozo,4,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,327495,Alvin,36,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,5974,J. Chicco,24,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,47321,Roberto López,21,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,537,Leganes,4-2-3-1,1100,Borja Jiménez,2813,M. Dmitrović,13,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,61142,D. Greif,1,G,1:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,26302,Pablo Maffeo,23,D,2:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,46738,M. Valjent,24,D,2:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,46733,Raíllo,21,D,2:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,920,Toni Lato,3,D,2:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,190485,Samú Costa,12,M,3:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,1701,Manu Morlanes,8,M,3:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,46742,Dani Rodríguez,14,M,3:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,25375,T. Asano,11,F,4:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,50048,V. Muriqi,7,F,4:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,482473,Marc Domenech,30,F,4:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,107194,Antonio Sánchez,18,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,84086,Robert Navarro,27,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,47336,Darder,10,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,64268,J. Mojica,22,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,181582,Copete,6,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,414,Omar Mascarell,5,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,2001,C. Larin,17,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,47399,Iván Cuéllar,25,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,46751,Abdón Prats,9,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,297646,D. Luna,33,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,179139,Leo Román,13,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208526,798,Mallorca,4-3-3,1588,Arrasate,37639,S. Van der Heyden,4,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208526_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,730,T. Courtois,1,G,1:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,733,Dani Carvajal,2,D,2:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,372,Éder Militão,3,D,2:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,2285,A. Rüdiger,22,D,2:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,653,F. Mendy,23,D,2:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,756,F. Valverde,8,M,3:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,1271,A. Tchouaméni,14,M,3:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,748,Dani Ceballos,19,M,3:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,10009,Rodrygo,11,F,4:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,278,K. Mbappé,9,F,4:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,762,Vinícius Júnior,7,F,4:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,744,Brahim Díaz,21,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,736,Fran García,20,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,754,L. Modrić,10,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,377122,Endrick,16,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,757,Lucas Vázquez,17,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,291964,A. Güler,15,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,47400,A. Lunin,13,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,396475,Fran González,26,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,541,Real Madrid,4-3-3,2407,C. Ancelotti,386305,Jacobo Ramón,31,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,46672,Rui Silva,1,G,1:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,1264,Y. Sabaly,23,D,2:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,47302,Diego Llorente,3,D,2:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,195100,Natan,6,D,2:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,20600,R. Perraud,15,D,2:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,47341,Marc Roca,21,M,3:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,1580,William Carvalho,14,M,3:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,185477,Rodri,17,M,4:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,1697,Pablo Fornals,18,M,4:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,181421,A. Ezzalzouli,10,M,4:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,47119,Aitor Ruibal,24,F,5:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,133185,J. Cardoso,4,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,340279,Vitor Roque,8,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,400948,Assane Diao,38,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,128985,Iker Losada,19,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,47320,Juanmi,7,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,18812,Adrián,13,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,47579,E. Ávila,9,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,270973,Lucas Alcázar,43,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,286084,Sergi Altimira,16,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,1439,Héctor Bellerín,2,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,179996,Fran Vieites,25,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208527,543,Real Betis,4-2-3-1,3,M. Pellegrini,1631,R. Rodríguez,12,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208527_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46646,Sergio Herrera,1,G,1:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,182181,Jesús Areso,12,D,2:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,47533,Catena,24,D,2:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,279822,E. Boyomo,22,D,2:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,181259,Abel Bretones,23,D,2:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,1825,Lucas Torró,6,M,3:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46658,Rubén García,14,M,4:4,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46662,Moncayola,7,M,4:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,67939,Aimar Oroz,10,M,4:2,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,286639,Bryan Zaragoza,19,M,4:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46746,A. Budimir,17,F,5:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,47391,Rubén Peña,15,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,146751,Raúl García,9,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,288800,Iker Benito,27,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,139001,Pablo Ibáñez,8,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,47574,Moi Gómez,16,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46652,Unai García,4,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46657,Nacho Vidal,2,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,47419,José Arnáiz,20,F,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,47448,Aitor Fernández,13,G,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46967,Juan Cruz,3,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,182592,Jorge Herrando,5,D,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,727,Osasuna,4-1-4-1,1597,Vicente Moreno,46660,Javi Martínez,21,M,,False,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,538,Celta Vigo,3-4-3,18101,Claudio Giráldez,47427,Iván Villar,1,G,1:1,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
1208528,538,Celta Vigo,3-4-3,18101,Claudio Giráldez,384135,Javi Rodríguez,32,D,2:3,True,2026-05-04,raw/api_football/fixture_lineups/2026-04-29/fixture_1208528_lineups.json
