fixture_id,team_id,team_name,player_id,player_name,minutes,number,position,rating,captain,substitute,offsides,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_red,penalty_won,penalty_committed,penalty_scored,penalty_missed,penalty_saved,ingestion_date,source_file
1208530,530,Atletico Madrid,47566,Javi Galán,,21,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,530,Atletico Madrid,6503,Nahuel Molina,,16,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,530,Atletico Madrid,20,Axel Witsel,,20,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,530,Atletico Madrid,303378,Javier Serrano,,29,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,24760,Giorgi Mamardashvili,90.0,25,G,6.2,False,False,,,,,3,0.0,1.0,25.0,,16,,,,,,,,,,,0,0,,,0,0,0.0,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,47251,Dimitri Foulquier,71.0,20,D,6.7,False,False,,,,,0,0.0,,30.0,,25,3.0,,,9.0,6.0,,,2.0,2.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,333672,César Tárrega,90.0,15,D,6.3,False,False,,,,,0,0.0,,57.0,,46,3.0,1.0,,7.0,6.0,,,,,1.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,333682,Cristhian Mosquera,90.0,3,D,6.5,False,False,,,,,0,0.0,,55.0,,48,2.0,,1.0,5.0,3.0,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,1482,Thierry Correia,90.0,12,D,6.3,False,False,,1.0,1.0,,0,0.0,,50.0,,43,1.0,,,6.0,3.0,2.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,162127,Diego López,90.0,16,M,6,False,False,,,,,0,0.0,,28.0,1.0,23,,,1.0,8.0,1.0,6.0,,,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,919,Hugo Guillamón,45.0,6,M,6.5,False,False,,,,,0,0.0,,20.0,,17,,,1.0,1.0,,,,,,1.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,47463,Pepelu,90.0,18,M,6.9,True,False,,,,,0,0.0,,59.0,1.0,51,,,,3.0,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,46933,Luis Rioja,70.0,22,M,6.9,False,False,,,,,0,0.0,,24.0,,16,,,1.0,4.0,3.0,2.0,1.0,,2.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,315699,Javier Guerra,79.0,8,F,6.7,False,False,,2.0,,,0,0.0,,32.0,,25,1.0,,,9.0,4.0,4.0,3.0,,,2.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,119232,Dani Gómez,79.0,17,F,6.3,False,False,2.0,,,,0,0.0,,11.0,,9,1.0,,,7.0,3.0,1.0,,,1.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,158378,Enzo Barrenechea,45.0,5,M,6.6,False,True,,,,,0,0.0,,40.0,,39,,,,3.0,2.0,,,1.0,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,19352,Sergi Canós,20.0,7,M,6.6,False,True,,1.0,,,0,0.0,,15.0,,11,,,,3.0,2.0,,,1.0,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,162175,Jesús Vázquez,19.0,21,D,6.2,False,True,,,,,0,0.0,,9.0,,7,,,,1.0,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,161963,Germán Valera,11.0,30,F,6.9,False,True,,,,,0,0.0,,6.0,1.0,6,,,,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,348326,Martín Tejón,11.0,32,M,6.3,False,True,,,,,0,0.0,,4.0,1.0,3,,,,4.0,1.0,1.0,1.0,,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,47527,Stole Dimitrievski,,13,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,361385,Yarek Gasiorowski,,24,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,8718,Maximiliano Caufriez,,2,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208530,532,Valencia,270498,Warren Madrigal,,42,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208530_players.json
1208531,543,Real Betis,46672,Rui Silva,90.0,1,G,6.9,False,False,,,,,0,0.0,,24.0,,18,,,,,,,,,,,0,0,,,0,0,0.0,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,1264,Youssouf Sabaly,62.0,23,D,6.9,False,False,1.0,1.0,,,0,0.0,,32.0,,30,,,,5.0,2.0,2.0,1.0,,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,47302,Diego Llorente,90.0,3,D,7,False,False,,,,,0,0.0,,80.0,,71,1.0,,1.0,8.0,6.0,,,,2.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,195100,Natan,90.0,6,D,7.3,False,False,,,,,0,0.0,,74.0,,73,,1.0,2.0,9.0,5.0,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,20600,Romain Perraud,90.0,15,D,7.7,False,False,,1.0,,,0,0.0,,74.0,1.0,67,1.0,,,7.0,4.0,2.0,1.0,,2.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,47341,Marc Roca,90.0,21,M,7.3,False,False,,1.0,,,0,0.0,,75.0,1.0,70,,,1.0,4.0,,,,1.0,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,1580,William Carvalho,26.0,14,M,6.3,False,False,,,,,0,0.0,,15.0,,11,,,,1.0,,,,1.0,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,47579,Chimy Ávila,61.0,9,M,7,False,False,1.0,,,,0,0.0,,20.0,2.0,14,1.0,,1.0,11.0,7.0,1.0,,1.0,4.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,1697,Pablo Fornals,87.0,18,M,7.5,True,False,,,,,0,0.0,,53.0,2.0,45,4.0,,1.0,13.0,8.0,2.0,1.0,2.0,2.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,181421,Abdessamad Ezzalzouli,90.0,10,M,7.6,False,False,,4.0,4.0,1.0,0,0.0,,53.0,,38,,,,13.0,6.0,3.0,1.0,,3.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,400948,Assane Diao,62.0,38,F,6.6,False,False,,2.0,,,0,0.0,,10.0,1.0,9,1.0,,,6.0,2.0,2.0,,1.0,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,286084,Sergi Altimira,64.0,16,M,7.2,False,True,,1.0,,,0,0.0,,53.0,,48,1.0,,,10.0,4.0,2.0,2.0,1.0,1.0,3.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,1578,Giovani Lo Celso,29.0,20,M,7.2,False,True,,,,,0,0.0,,26.0,1.0,22,2.0,,,5.0,5.0,,,,3.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,1439,Héctor Bellerín,28.0,2,D,7.2,False,True,,,,,0,1.0,,14.0,2.0,9,,,,1.0,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,340279,Vitor Roque,28.0,8,F,6.9,False,True,,1.0,1.0,1.0,0,0.0,,3.0,,3,,,,6.0,,1.0,,,,2.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,47119,Aitor Ruibal,11.0,24,D,6.7,False,True,,,,,0,0.0,,5.0,,5,,,,2.0,1.0,1.0,1.0,1.0,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,179996,Francisco Vieites,,25,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,18812,Adrián,,13,G,,False,True,,,,,0,,,,,,,,,,,,,,,,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,1631,Ricardo Rodríguez,,12,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,270973,Lucas Alcazar,,43,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,133185,Johnny,,4,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,128985,Iker Losada,,19,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,543,Real Betis,443162,Jesus Rodriguez,,36,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,2036,Juan Soriano,90.0,1,G,6.9,False,False,,,,,2,0.0,3.0,32.0,,12,,,,1.0,1.0,,,,1.0,,0,0,,,0,0,0.0,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,21701,Valentin Rosier,90.0,12,D,6.9,False,False,,,,,0,0.0,,31.0,,23,5.0,,2.0,12.0,9.0,2.0,1.0,1.0,1.0,1.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,47080,Jorge Sáenz,45.0,3,D,6.7,False,False,,,,,0,0.0,,19.0,,17,,,1.0,3.0,,,,1.0,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,123047,Sergio González,90.0,6,D,6.9,True,False,,,,,0,0.0,,35.0,,32,4.0,,1.0,8.0,6.0,,,,2.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,46849,Javier Hernández,90.0,20,D,6.2,False,False,,,,,0,0.0,,31.0,1.0,22,1.0,,,11.0,3.0,1.0,1.0,1.0,1.0,3.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,47361,Darko Brašanac,90.0,14,M,6.5,False,False,,,,,0,0.0,,27.0,,21,,1.0,,8.0,1.0,,,,,5.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,41976,Yvan Neyou,66.0,17,M,7.2,False,False,,1.0,,,0,0.0,,31.0,,28,1.0,,2.0,9.0,7.0,4.0,3.0,,2.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,185202,Juan Cruz,45.0,11,M,6.7,False,False,,,,,0,0.0,,9.0,,7,1.0,,1.0,4.0,2.0,,,,1.0,1.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,47416,Óscar Rodríguez,61.0,7,M,6.3,False,False,,,,,0,0.0,,27.0,,19,1.0,,1.0,3.0,1.0,1.0,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,129657,Enric Franquesa,61.0,15,M,6.3,False,False,,,,,0,0.0,,17.0,,12,1.0,,,4.0,2.0,1.0,,,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,1826,Sébastien Haller,90.0,18,F,6.6,False,False,1.0,,,,0,0.0,,24.0,,14,,,,16.0,8.0,,,,1.0,2.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,403,Matija Nastasić,45.0,22,D,6.7,False,True,,,,,0,0.0,,13.0,,10,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,162122,Adrià Altimira,45.0,2,D,6.3,False,True,,,,,0,0.0,,13.0,,10,1.0,,2.0,7.0,2.0,,,2.0,,2.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,2433,Renato Tapia,29.0,5,M,6.5,False,True,,1.0,,,0,0.0,,12.0,,11,2.0,,,6.0,3.0,2.0,,1.0,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,302051,Seydouba Cisse,29.0,8,M,6.7,False,True,,,,,0,0.0,,15.0,,12,,,,3.0,3.0,2.0,2.0,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,5974,Julián Chicco,24.0,24,M,6.5,False,True,,,,,0,0.0,,16.0,,13,,,1.0,2.0,1.0,,,,1.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,2813,Marko Dmitrović,,13,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,2575,Jackson Porozo,,4,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,1708,Dani Raba,,10,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,2060,Munir El Haddadi,,23,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,47321,Roberto López,,21,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,47494,Miguel de la Fuente,,9,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208531,537,Leganes,184481,Diego Garcia,,19,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208531_players.json
1208532,538,Celta Vigo,18835,Vicente Guaita,90.0,13,G,6.6,False,False,,,,,1,0.0,1.0,16.0,,12,,,,3.0,3.0,,,,2.0,,0,0,,,0,0,0.0,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,384135,Javi Rodríguez,89.0,32,D,6.7,False,False,,,,,0,0.0,,61.0,,50,2.0,,1.0,9.0,4.0,1.0,1.0,2.0,,2.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,47988,Carl Starfelt,90.0,2,D,7.2,False,False,,,,,0,0.0,,62.0,,59,1.0,2.0,,7.0,5.0,,,,2.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,1364,Jailson,75.0,16,D,6.9,False,False,,1.0,1.0,,0,0.0,,52.0,,51,1.0,,3.0,7.0,4.0,1.0,,,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,162712,Óscar Mingueza,90.0,3,M,6.6,False,False,,,,,0,0.0,,43.0,,34,2.0,,,8.0,4.0,1.0,,2.0,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,313651,Hugo Sotelo,69.0,33,M,6.6,False,False,1.0,,,,0,0.0,,50.0,2.0,42,2.0,,,6.0,2.0,,,1.0,,2.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,47435,Fran Beltrán,90.0,8,M,6.5,False,False,,,,,0,0.0,,44.0,,39,2.0,,1.0,9.0,3.0,1.0,,,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,329720,Hugo Álvarez,90.0,30,M,7.9,False,False,,2.0,2.0,1.0,0,0.0,,45.0,3.0,43,,,1.0,13.0,5.0,8.0,4.0,1.0,1.0,2.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,47445,Iago Aspas,90.0,10,F,8.2,True,False,,2.0,1.0,,0,1.0,,41.0,3.0,28,1.0,,,7.0,5.0,1.0,1.0,,3.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,47348,Borja Iglesias,69.0,7,F,7.2,False,False,,1.0,1.0,1.0,0,0.0,,13.0,,10,,,,5.0,1.0,1.0,,,1.0,3.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,320517,Pablo Durán,76.0,18,F,6.9,False,False,1.0,,,,0,1.0,,16.0,2.0,13,,,,3.0,1.0,,,1.0,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,286796,Damián Rodríguez,21.0,25,M,6.9,False,True,,,,,0,0.0,,19.0,1.0,18,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,26845,Anastasios Douvikas,21.0,9,F,7.5,False,True,,4.0,4.0,1.0,0,0.0,,4.0,,4,,,,6.0,3.0,2.0,1.0,,1.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,2278,Marcos Alonso,15.0,20,D,6.5,False,True,1.0,,,,0,0.0,,7.0,,7,,,,2.0,,,,1.0,,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,269163,Williot Swedberg,14.0,19,M,6.9,False,True,,,,,0,0.0,,4.0,,3,,,,5.0,5.0,1.0,1.0,,2.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,1926,Joseph Aidoo,8.0,15,D,6.5,False,True,,,,,0,0.0,,7.0,,6,1.0,,,2.0,1.0,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,47427,Iván Villar,,1,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,286795,César Fernández,,27,G,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,157988,Sergio Carreira,,5,D,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,22235,Jonathan Bamba,,17,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,304383,Tadeo Allende,,23,F,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,162123,Ilaix Moriba,,6,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,538,Celta Vigo,570,Franco Cervi,,11,M,,False,True,,,,,0,,,,,,,,,,,,,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,169295,Karl Hein,90.0,13,G,7.3,False,False,,,,,3,0.0,6.0,50.0,,37,,,,,,,,,,,0,0,,,0,0,0.0,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,47078,Luis Pérez,90.0,2,D,6.6,True,False,,,,,0,0.0,,38.0,,33,4.0,,1.0,8.0,5.0,,,1.0,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,48372,Eray Cömert,64.0,15,D,6.2,False,False,,,,,0,0.0,,59.0,,55,,,1.0,1.0,1.0,1.0,1.0,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,72048,Cenk Özkaçar,90.0,6,D,6.9,False,False,,,,,0,0.0,,57.0,,56,2.0,1.0,3.0,5.0,2.0,,,3.0,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,56283,Lucas Rosa,90.0,22,D,6.6,False,False,,1.0,,,0,0.0,,37.0,1.0,33,,1.0,2.0,9.0,5.0,2.0,2.0,,3.0,4.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,104793,Amath Ndiaye,45.0,19,D,5.9,False,False,1.0,,,,0,0.0,,8.0,,5,,,1.0,9.0,2.0,2.0,,1.0,2.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,107153,Kike Pérez,45.0,8,M,7,False,False,,,,,0,0.0,,24.0,,19,4.0,1.0,1.0,8.0,5.0,1.0,1.0,1.0,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,343205,Mario Martin,81.0,12,M,6.7,False,False,,1.0,1.0,,0,0.0,,38.0,,32,3.0,1.0,,11.0,7.0,,,,3.0,2.0,0,1,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,8587,Selim Amallah,85.0,21,M,7.2,False,False,,,,,0,1.0,,22.0,2.0,18,1.0,,3.0,5.0,3.0,2.0,1.0,,1.0,1.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,331004,Ivan Cantalejo,45.0,28,F,6.3,False,False,,,,,0,0.0,,4.0,,2,,,,4.0,2.0,,,,2.0,,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,162028,Juanmi Latasa,90.0,14,F,6.2,False,False,,,,,0,0.0,,8.0,,5,,,,12.0,3.0,,,,1.0,5.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,181463,Víctor Meseguer,45.0,4,M,6.9,False,True,,1.0,,,0,0.0,,15.0,,12,2.0,,,5.0,4.0,1.0,,,1.0,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,46979,Iván Sánchez,45.0,10,M,6.9,False,True,,,,,0,0.0,,18.0,,15,2.0,,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,264470,Raúl Moro,45.0,11,F,7.3,False,True,,1.0,1.0,1.0,0,0.0,,14.0,1.0,9,1.0,,1.0,4.0,3.0,3.0,2.0,,,,0,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
1208532,720,Valladolid,14341,Stanko Jurić,26.0,20,M,6.2,False,True,,,,,0,0.0,,12.0,,12,,,,3.0,,,,1.0,,1.0,1,0,,,0,0,,2026-05-07,raw/api_football/fixture_players/2026-04-29/fixture_1208532_players.json
