fixture_id,team_id,team_name,stat_type,stat_value,ingestion_date,source_file
1208507,536,Sevilla,goals_prevented,-0.12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Shots on Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Shots off Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Total Shots,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Blocked Shots,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Shots insidebox,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Shots outsidebox,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Fouls,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Corner Kicks,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Offsides,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Ball Possession,40%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Yellow Cards,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Goalkeeper Saves,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Total passes,354,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Passes accurate,263,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,Passes %,74%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,expected_goals,0.89,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208507,533,Villarreal,goals_prevented,-0.12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208507_statistics.json
1208508,542,Alaves,Shots on Goal,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Shots off Goal,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Total Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Shots insidebox,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Fouls,17,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Ball Possession,37%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Red Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Goalkeeper Saves,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Total passes,301,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Passes accurate,201,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,Passes %,67%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,expected_goals,0.21,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,542,Alaves,goals_prevented,0.09,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Shots on Goal,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Shots off Goal,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Total Shots,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Shots insidebox,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Shots outsidebox,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Fouls,16,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Corner Kicks,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Ball Possession,63%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Yellow Cards,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Red Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Total passes,530,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Passes accurate,438,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,Passes %,83%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,expected_goals,1.49,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208508,543,Real Betis,goals_prevented,0.09,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208508_statistics.json
1208509,537,Leganes,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Shots off Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Total Shots,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Shots insidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Shots outsidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Fouls,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Ball Possession,40%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Goalkeeper Saves,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Total passes,342,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Passes accurate,255,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,Passes %,75%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,expected_goals,1.48,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,537,Leganes,goals_prevented,-0.18,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Shots off Goal,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Total Shots,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Shots insidebox,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Shots outsidebox,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Fouls,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Corner Kicks,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Offsides,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Ball Possession,60%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Goalkeeper Saves,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Total passes,519,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Passes accurate,417,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,Passes %,80%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,expected_goals,0.87,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208509,534,Las Palmas,goals_prevented,-0.18,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208509_statistics.json
1208510,529,Barcelona,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Shots off Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Total Shots,13,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Shots insidebox,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Shots outsidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Fouls,11,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Corner Kicks,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Offsides,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Ball Possession,65%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Yellow Cards,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Total passes,568,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Passes accurate,497,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,Passes %,88%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,expected_goals,1.83,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,529,Barcelona,goals_prevented,-0.34,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Shots on Goal,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Shots off Goal,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Total Shots,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Shots insidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Shots outsidebox,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Fouls,16,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Corner Kicks,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Offsides,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Ball Possession,35%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Yellow Cards,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Goalkeeper Saves,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Total passes,293,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Passes accurate,232,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,Passes %,79%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,expected_goals,1.03,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208510,531,Athletic Club,goals_prevented,-0.34,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208510_statistics.json
1208511,727,Osasuna,Shots on Goal,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Shots off Goal,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Total Shots,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Blocked Shots,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Shots insidebox,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Shots outsidebox,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Fouls,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Corner Kicks,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Ball Possession,45%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Yellow Cards,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Goalkeeper Saves,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Total passes,314,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Passes accurate,233,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,Passes %,74%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,expected_goals,0.54,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,727,Osasuna,goals_prevented,-0.53,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Shots on Goal,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Shots off Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Total Shots,10,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Blocked Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Shots insidebox,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Shots outsidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Fouls,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Corner Kicks,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Offsides,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Ball Possession,55%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Goalkeeper Saves,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Total passes,379,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Passes accurate,306,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,Passes %,81%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,expected_goals,0.58,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208511,798,Mallorca,goals_prevented,-0.53,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208511_statistics.json
1208512,531,Athletic Club,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Shots off Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Total Shots,13,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Blocked Shots,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Shots insidebox,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Shots outsidebox,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Fouls,14,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Corner Kicks,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Offsides,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Ball Possession,51%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Yellow Cards,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Goalkeeper Saves,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Total passes,418,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Passes accurate,331,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,Passes %,79%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,expected_goals,1.38,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,531,Athletic Club,goals_prevented,-0.18,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Shots on Goal,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Shots off Goal,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Total Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Blocked Shots,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Shots insidebox,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Shots outsidebox,1,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Fouls,9,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Corner Kicks,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Offsides,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Ball Possession,49%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Yellow Cards,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Red Cards,,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Goalkeeper Saves,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Total passes,415,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Passes accurate,314,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,Passes %,76%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,expected_goals,0.08,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208512,532,Valencia,goals_prevented,-0.18,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208512_statistics.json
1208515,798,Mallorca,Shots on Goal,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Shots off Goal,6,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Total Shots,12,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Blocked Shots,2,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Shots insidebox,8,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Shots outsidebox,4,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Fouls,15,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Corner Kicks,5,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Offsides,3,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Ball Possession,45%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Yellow Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Red Cards,0,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Goalkeeper Saves,7,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Total passes,385,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Passes accurate,314,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,Passes %,82%,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
1208515,798,Mallorca,expected_goals,0.90,2026-05-07,raw/api_football/fixture_statistics/2026-04-30/fixture_1208515_statistics.json
